"抓取日期","所在页面","商品编号","商品标题","商品价格","商品URL","收货数量","店铺名称","发货地","店铺URL"
"2021-01-12","41","564994464221","特大奶油富士苹果黄富士金富士山东烟台红富士贡品 新鲜水果4-5斤","39.90","https://item.taobao.com/item.htm?id=564994464221&ns=1&abbucket=3#detail","55人收货","三户农家","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3297331203"
"2021-01-12","41","615422556673","日本青森水蜜桃苹果王林苹果水果新鲜脆甜多汁无酸9颗大果顺丰","308.00","https://item.taobao.com/item.htm?id=615422556673&ns=1&abbucket=3#detail","55人收货","cxl199035","福建 厦门","https://store.taobao.com/shop/view_shop.htm?user_number_id=809872149"
"2021-01-12","41","626936676148","展卉苹果水果新鲜山西红富士苹果带箱当季应季脆甜正宗整箱一级果","21.90","https://detail.tmall.com/item.htm?id=626936676148&ns=1&abbucket=3","55人收货","展卉旗舰店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3707815181"
"2021-01-12","41","618285741212","【顺丰包邮】新西兰火箭小苹果2管Rockit樱桃小苹果10个新鲜水果","89.80","https://detail.tmall.com/item.htm?id=618285741212&ns=1&abbucket=3","55人收货","王小二旗舰店","广东 广州","https://store.taobao.com/shop/view_shop.htm?user_number_id=2939922051"
"2021-01-12","41","560548816343","顶端果业新鲜应季苹果脆甜水果陕西特产6枚中果洛川红富士苹果","29.90","https://detail.tmall.com/item.htm?id=560548816343&ns=1&abbucket=3","55人收货","顶端果业旗舰店","陕西 延安","https://store.taobao.com/shop/view_shop.htm?user_number_id=3088936029"
"2021-01-12","41","610868210187","苹果水果10斤批发当季新鲜大脆甜丑苹果冰糖心陕西红富士整箱现发","14.90","https://detail.tmall.com/item.htm?id=610868210187&ns=1&abbucket=3","55人收货","多滋园旗舰店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3403531513"
"2021-01-12","41","631685431677","池见 新疆阿克苏溏心冰糖心苹果8斤冰糖心","88.00","https://item.taobao.com/item.htm?id=631685431677&ns=1&abbucket=3#detail","55人收货","mumujiayou","陕西 西安","https://store.taobao.com/shop/view_shop.htm?user_number_id=143826007"
"2021-01-12","41","626454051750","10斤新疆阿克苏冰糖心苹果水果新鲜当季丑红富士现摘现发果园直发","63.00","https://item.taobao.com/item.htm?id=626454051750&ns=1&abbucket=3#detail","55人收货","新疆亚克西8","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208010949944"
"2021-01-12","41","630224503857","山西临猗丑苹果红富士冰糖甜心10斤新鲜水果顺丰非烟台大凉山云包","32.80","https://item.taobao.com/item.htm?id=630224503857&ns=1&abbucket=3#detail","55人收货","临猗苹果一店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3002659586"
"2021-01-12","41","605524547609","【北京当日达】甘肃天水花牛苹果9粒包邮礼盒装新鲜孕妇水果苹果","39.00","https://detail.tmall.com/item.htm?id=605524547609&ns=1&abbucket=3","55人收货","百宝源水果旗舰店","北京","https://store.taobao.com/shop/view_shop.htm?user_number_id=1870785190"
"2021-01-12","41","629615343974","红富士苹果水果新鲜当季整箱甘肃天水苹果应季冰糖心大平果10斤装","49.80","https://detail.tmall.com/item.htm?id=629615343974&ns=1&abbucket=3","55人收货","小农忆食旗舰店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208946520083"
"2021-01-12","41","620028015150","新鲜红富士苹果山东烟台当季整箱包邮10斤带箱栖霞大水果脆甜水果","17.90","https://detail.tmall.com/item.htm?id=620028015150&ns=1&abbucket=3","55人收货","锦果佳旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=4085868917"
"2021-01-12","41","627200814572","云南昭通丑苹果鲜新应季水果冰糖心现摘整箱10斤顺丰包邮野生盐源","22.44","https://detail.tmall.com/item.htm?id=627200814572&ns=1&abbucket=3","55人收货","链远生鲜旗舰店","云南 昭通","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208380667127"
"2021-01-12","41","629994958696","蛇果平安果圣诞果花牛苹果大果一级甘肃天水花牛苹果潘苹果蛇果刮","55.00","https://item.taobao.com/item.htm?id=629994958696&ns=1&abbucket=3#detail","55人收货","张敬敬1953","北京","https://store.taobao.com/shop/view_shop.htm?user_number_id=1888156954"
"2021-01-12","41","557317389289","酸甜粉糯黄元帅苹果新鲜孕妇水果金帅黄香蕉宝宝辅食5斤10斤包邮","12.99","https://item.taobao.com/item.htm?id=557317389289&ns=1&abbucket=3#detail","55人收货","妮妮家的小铺","山东 临沂","https://store.taobao.com/shop/view_shop.htm?user_number_id=2413771713"
"2021-01-12","41","615973108046","烟台红富士苹果水果脆甜10斤带箱山东栖霞新鲜应当季整箱5斤萍果","21.80","https://detail.tmall.com/item.htm?id=615973108046&ns=1&abbucket=3","55人收货","果益健旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206333163205"
"2021-01-12","41","610298896885","野生冰糖心丑苹果 新鲜迷你小苹果 袖珍小苹果 小孩喜欢吃的苹果","41.80","https://item.taobao.com/item.htm?id=610298896885&ns=1&abbucket=3#detail","55人收货","隰县百信农产品专业合作社","","https://store.taobao.com/shop/view_shop.htm?user_number_id=2861512954"
"2021-01-12","41","610833570084","现货美国进口新鲜青苹果时令青蛇果新鲜水果脆爽当季苹果","39.80","https://detail.tmall.com/item.htm?id=610833570084&ns=1&abbucket=3","55人收货","果真溜旗舰店","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206830105031"
"2021-01-12","41","631153216694","新疆阿克苏冰糖心3/5/10斤当季新鲜苹果红富士整箱包邮现摘现发","12.80","https://detail.tmall.com/item.htm?id=631153216694&ns=1&abbucket=3","55人收货","寻逸栈旗舰店","江苏 徐州","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208062017819"
"2021-01-12","41","634726535763","红富士苹果水果新鲜当季整箱陕西红苹果应季冰糖心苹果平安果10斤","21.50","https://detail.tmall.com/item.htm?id=634726535763&ns=1&abbucket=3","54人收货","花乐鲜旗舰店","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206560201797"
"2021-01-12","41","626834160010","陕西正宗红富士苹果水果应季新鲜9斤装脆甜好果当季整箱包邮","28.00","https://detail.tmall.com/item.htm?id=626834160010&ns=1&abbucket=3","54人收货","夏多旗舰店","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=3504482776"
"2021-01-12","41","617327887361","帅堆堆陕西白水苹果脆甜红富士苹果10斤送1斤包邮","85.00","https://detail.tmall.com/item.htm?id=617327887361&ns=1&abbucket=3","54人收货","帅堆堆旗舰店","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207934237325"
"2021-01-12","41","627893169018","有货辰颐物语新疆阿克苏苹果5斤12个内冰糖心非现摘直发应季水果","36.00","https://item.taobao.com/item.htm?id=627893169018&ns=1&abbucket=3#detail","54人收货","子默小不点","云南 昆明","https://store.taobao.com/shop/view_shop.htm?user_number_id=242400477"
"2021-01-12","41","622236558286","灵宝寺河山苹果现摘新鲜红富士包邮新鲜水果当季高山糖心苹果","58.90","https://item.taobao.com/item.htm?id=622236558286&ns=1&abbucket=3#detail","54人收货","小文文衣橱店","河南 三门峡","https://store.taobao.com/shop/view_shop.htm?user_number_id=2837233357"
"2021-01-12","41","623732028216","甘肃天水花牛苹果3/5/8斤新鲜苹果新鲜水果","24.80","https://detail.tmall.com/item.htm?id=623732028216&ns=1&abbucket=3","54人收货","觅蜂果果云顶专卖店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208689021650"
"2021-01-12","42","630554681845","日本进口好侍咖喱块230g 日式苹果咖喱鸡肉牛肉饭甘口微辣调味料","25.80","https://item.taobao.com/item.htm?id=630554681845&ns=1&abbucket=3#detail","54人收货","爱宝贝881208","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=2193718960"
"2021-01-12","42","626464051640","云南昭通野生冰糖心丑苹果  应季水果 产地直发","39.80","https://item.taobao.com/item.htm?id=626464051640&ns=1&abbucket=3#detail","54人收货","yanjun8338","云南 昭通","https://store.taobao.com/shop/view_shop.htm?user_number_id=693354584"
"2021-01-12","42","614588610101","野生山东烟台红富士苹果5斤当季整箱9斤助农脆甜新鲜水果85大果","26.80","https://detail.tmall.com/item.htm?id=614588610101&ns=1&abbucket=3","54人收货","思果甜旗舰店","山东 威海","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207646305136"
"2021-01-12","42","629892378541","东北国光苹果10斤 新鲜应当季时令水果小甜萍果东北特产5整箱包邮","19.90","https://detail.tmall.com/item.htm?id=629892378541&ns=1&abbucket=3","54人收货","甘福园旗舰店","辽宁 营口","https://store.taobao.com/shop/view_shop.htm?user_number_id=3015214310"
"2021-01-12","42","560941187786","平安果圣诞苹果平安夜圣诞节礼物苹果圣诞果带字大礼盒装代写","19.90","https://detail.tmall.com/item.htm?id=560941187786&ns=1&abbucket=3","54人收货","林珍旗舰店","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=2404973197"
"2021-01-12","42","625653351400","烟台苹果栖霞红富士一级精品水果山东新鲜甜脆吃的带箱10斤整箱","19.90","https://detail.tmall.com/item.htm?id=625653351400&ns=1&abbucket=3","54人收货","歌益鲜旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200621919105"
"2021-01-12","42","633879535292","河南三门峡灵宝苹果2020年新果寺河山原产高山红富士新鲜水果包邮","28.80","https://item.taobao.com/item.htm?id=633879535292&ns=1&abbucket=3#detail","54人收货","bhm13373964308","河南 三门峡","https://store.taobao.com/shop/view_shop.htm?user_number_id=1714689532"
"2021-01-12","42","601373369868","四川大凉山盐源丑苹果冰糖心9斤当季新鲜水果红富士苹果整箱非10","19.80","https://detail.tmall.com/item.htm?id=601373369868&ns=1&abbucket=3","54人收货","果可尼水果旗舰店","四川 凉山","https://store.taobao.com/shop/view_shop.htm?user_number_id=3082200124"
"2021-01-12","42","621840421579","山东烟台栖霞红富士苹果水果脆甜带箱10斤包邮当季整箱一级大萍果","44.80","https://detail.tmall.com/item.htm?id=621840421579&ns=1&abbucket=3","54人收货","猴农水果旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3889382315"
"2021-01-12","42","625960306290","山西临猗正宗红富士冰糖心丑苹果办公室礼盒一级精品非阿克苏当季","32.80","https://item.taobao.com/item.htm?id=625960306290&ns=1&abbucket=3#detail","54人收货","荆玲娅","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=693154352"
"2021-01-12","42","604280133387","娥眉甘肃天水花牛苹果新鲜10斤带箱包邮现摘现发刮泥蛇果粉面香甜","53.80","https://item.taobao.com/item.htm?id=604280133387&ns=1&abbucket=3#detail","54人收货","tb5740433_2011","甘肃 陇南","https://store.taobao.com/shop/view_shop.htm?user_number_id=753628426"
"2021-01-12","42","631003887624","带字苹果平安果印字苹果圣诞果帖字苹果圣诞节平安夜礼物现货包邮","25.90","https://item.taobao.com/item.htm?id=631003887624&ns=1&abbucket=3#detail","53人收货","鲜果直达888666","山东 临沂","https://store.taobao.com/shop/view_shop.htm?user_number_id=2881134875"
"2021-01-12","42","623632083399","陕西红富士苹果现摘新鲜应季水果丑果非冰糖心果特产整箱5 10包邮","17.50","https://item.taobao.com/item.htm?id=623632083399&ns=1&abbucket=3#detail","53人收货","wnxytz","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=188151122"
"2021-01-12","42","45239447023","现货直发】正宗新疆阿克苏冰糖心大苹果特级新鲜当季水果整箱包邮","199.00","https://item.taobao.com/item.htm?id=45239447023&ns=1&abbucket=3#detail","53人收货","天山神农","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2045495896"
"2021-01-12","42","42933455909","新果陕西特产洛川苹果水果红富士当季新鲜包邮20枚80整箱批送礼盒","108.00","https://detail.tmall.com/item.htm?id=42933455909&ns=1&abbucket=3","53人收货","luochuanapple洛川专卖店","","https://store.taobao.com/shop/view_shop.htm?user_number_id=2338437059"
"2021-01-12","42","606828007966","烟台红富士苹果新鲜脆甜山东栖霞苹果平安果特产5整箱批发包邮10","18.80","https://detail.tmall.com/item.htm?id=606828007966&ns=1&abbucket=3","53人收货","钰果香园食品旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206359790328"
"2021-01-12","42","578742448029","山西丑苹果当季水果苹果新鲜红富士冰糖心现摘现发10斤顺丰包邮","30.80","https://item.taobao.com/item.htm?id=578742448029&ns=1&abbucket=3#detail","53人收货","果果妹987","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3450996850"
"2021-01-12","42","603478033502","灵宝寺河山苹果红富士SOD无公害水果新鲜当季脆甜灵宝苹果包邮","65.80","https://item.taobao.com/item.htm?id=603478033502&ns=1&abbucket=3#detail","53人收货","小文文衣橱店","河南 三门峡","https://store.taobao.com/shop/view_shop.htm?user_number_id=2837233357"
"2021-01-12","42","608782668792","红富士丑苹果冰雹果瑕疵果不打蜡山东青岛果农直销自家果园","18.99","https://item.taobao.com/item.htm?id=608782668792&ns=1&abbucket=3#detail","53人收货","海味贝贝","山东 青岛","https://store.taobao.com/shop/view_shop.htm?user_number_id=792221792"
"2021-01-12","42","634950863469","丁苹果有机苹果锈斑裂纹苹果水果 新鲜烟台红富士苹果介意勿拍","34.90","https://detail.tmall.com/item.htm?id=634950863469&ns=1&abbucket=3","53人收货","生态果蔬食品专营店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206705041199"
"2021-01-12","42","631651800820","陕西粉红女士苹果10斤 水果新鲜应当季红富士冰糖心萍果整箱5包邮","23.80","https://detail.tmall.com/item.htm?id=631651800820&ns=1&abbucket=3","53人收货","甘福园旗舰店","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=3015214310"
"2021-01-12","42","627892297583","新鲜粉面香甜沙软苹果老树秦冠红香蕉刮泥水果新鲜10斤。","40.29","https://detail.tmall.com/item.htm?id=627892297583&ns=1&abbucket=3","53人收货","博鲜美生鲜旗舰店","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208741581566"
"2021-01-12","42","625845046671","山西运城临猗 红富士水果新鲜 当季一级 冰糖心苹果10斤整箱脆甜","32.90","https://item.taobao.com/item.htm?id=625845046671&ns=1&abbucket=3#detail","53人收货","原生态农夫果园30196555","","https://store.taobao.com/shop/view_shop.htm?user_number_id=2286862562"
"2021-01-12","42","569349468072","烟台苹果水果新鲜脆甜当季冰糖心整箱5斤10斤批发山东栖霞红富士","15.90","https://detail.tmall.com/item.htm?id=569349468072&ns=1&abbucket=3","53人收货","木西果园旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3904572132"
"2021-01-12","42","546162074761","顺丰包邮 陕西白水有机红富士苹果16枚8斤 85mm新鲜脆甜礼盒水果","75.00","https://item.taobao.com/item.htm?id=546162074761&ns=1&abbucket=3#detail","53人收货","白水有机苹果产地直销","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=3036791961"
"2021-01-12","42","633079636520","日本金星奶香苹果原箱4斤装6个寿桃会牛奶苹果脆甜多汁新鲜水果","158.00","https://detail.tmall.com/item.htm?id=633079636520&ns=1&abbucket=3","53人收货","珍果漫旗舰店","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209055710729"
"2021-01-12","42","631356464082","王林苹果正宗非冰糖心大连青苹果水果脆甜新鲜包邮10一箱装丑苹果","34.80","https://item.taobao.com/item.htm?id=631356464082&ns=1&abbucket=3#detail","53人收货","郭洪安88","辽宁 大连","https://store.taobao.com/shop/view_shop.htm?user_number_id=3084478720"
"2021-01-12","42","611648527546","昭通黑卡黑钻苹果水果6斤紫色嘎啦新品种脆甜现摘新鲜当季平安果","129.32","https://detail.tmall.com/item.htm?id=611648527546&ns=1&abbucket=3","53人收货","琶豆旗舰店","云南 红河","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206620466091"
"2021-01-12","42","634786376358","牛奶黄金帅苹果新鲜甘肃苹果黄元帅奶油苹果10斤黄苹果粉甜刮泥5","10.80","https://detail.tmall.com/item.htm?id=634786376358&ns=1&abbucket=3","52人收货","鲜大约旗舰店","陕西 宝鸡","https://store.taobao.com/shop/view_shop.htm?user_number_id=2201482942882"
"2021-01-12","42","578921753760","【誉福园】大凉山野生丑苹果新鲜水果脆苹果甜可口当季带箱10斤","22.90","https://detail.tmall.com/item.htm?id=578921753760&ns=1&abbucket=3","52人收货","誉福园旗舰店","云南 大理","https://store.taobao.com/shop/view_shop.htm?user_number_id=1652275522"
"2021-01-12","42","633945438033","烟台黄金奶油富士净重5斤包邮新鲜当季牛奶维纳斯苹果孕妇水果","28.00","https://item.taobao.com/item.htm?id=633945438033&ns=1&abbucket=3#detail","52人收货","蘑菇懒懒李","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2062706778"
"2021-01-12","42","634098749818","平安果圣诞节苹果新鲜水果超大礼盒平安夜定制刻字带字印字圣诞果","29.90","https://detail.tmall.com/item.htm?id=634098749818&ns=1&abbucket=3","52人收货","鲜彰旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3956934063"
"2021-01-12","42","610762773038","密农人家 你好生活同款 红富士苹果新鲜大果一口脆甜5斤 新鲜水果","52.80","https://item.taobao.com/item.htm?id=610762773038&ns=1&abbucket=3#detail","52人收货","孔二楞子","北京","https://store.taobao.com/shop/view_shop.htm?user_number_id=59808044"
"2021-01-12","42","626314636246","苹果水果新鲜昭通丑苹果云南当季现摘冰糖心孕妇5斤整箱10红富士","42.80","https://item.taobao.com/item.htm?id=626314636246&ns=1&abbucket=3#detail","52人收货","爱唯伊550","云南 昭通","https://store.taobao.com/shop/view_shop.htm?user_number_id=2074739099"
"2021-01-12","42","577210828989","辽宁盖州青苹果黄元帅当季新鲜酸甜3/5/10整箱孕妇宝宝辅食包邮","12.90","https://item.taobao.com/item.htm?id=577210828989&ns=1&abbucket=3#detail","52人收货","章小鱼110508","辽宁 营口","https://store.taobao.com/shop/view_shop.htm?user_number_id=891514715"
"2021-01-12","42","635871563715","新疆阿克苏冰糖心苹果水果特级大果新鲜整箱10斤包邮","79.90","https://item.taobao.com/item.htm?id=635871563715&ns=1&abbucket=3#detail","52人收货","yolanda2329","浙江 杭州","https://store.taobao.com/shop/view_shop.htm?user_number_id=691021131"
"2021-01-12","42","633655529305","真心罐头黄桃新鲜草莓山楂什锦椰果杨梅太苹果880g玻璃瓶无防腐剂","55.50","https://item.taobao.com/item.htm?id=633655529305&ns=1&abbucket=3#detail","52人收货","好宜善小店","黑龙江 哈尔滨","https://store.taobao.com/shop/view_shop.htm?user_number_id=3002373380"
"2021-01-12","42","620892861452","山西运城2020年新鲜现摘青苹果酸甜脆新果5斤10斤现货绿色小萍果","20.90","https://item.taobao.com/item.htm?id=620892861452&ns=1&abbucket=3#detail","52人收货","leizongmao","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=10129418"
"2021-01-12","42","630868374155","山西冰糖心圣诞红富士丑水苹果万荣新鲜特级孕妇水果5斤10斤甜脆","30.90","https://item.taobao.com/item.htm?id=630868374155&ns=1&abbucket=3#detail","52人收货","曲郑晖","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=680944216"
"2021-01-12","42","543908898597","新鲜黄桃罐头268g*6瓶水果菠萝山楂杂果雪梨苹果糖水罐头什锦玻璃","18.90","https://item.taobao.com/item.htm?id=543908898597&ns=1&abbucket=3#detail","52人收货","创美优客","山东 临沂","https://store.taobao.com/shop/view_shop.htm?user_number_id=3053021885"
"2021-01-12","42","584890020933","台湾贵妃蜜枣5斤农家新鲜水果牛奶脆蜜枣苹果枣非冬枣大青枣顺丰","49.80","https://detail.tmall.com/item.htm?id=584890020933&ns=1&abbucket=3","52人收货","招明电商旗舰店","福建 漳州","https://store.taobao.com/shop/view_shop.htm?user_number_id=3613668804"
"2021-01-12","42","633461574842","平安果】山东烟台苹果水果新鲜红富士一级栖霞脆甜当季孕妇吃的丑","29.80","https://item.taobao.com/item.htm?id=633461574842&ns=1&abbucket=3#detail","52人收货","杨小氧","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=795110645"
"2021-01-12","42","631127410874","大凉山盐源冰糖心苹果泸沽湖高原农家丑苹果野苹果雪苹果8斤包邮","33.90","https://item.taobao.com/item.htm?id=631127410874&ns=1&abbucket=3#detail","52人收货","blhaaa1233","四川 凉山","https://store.taobao.com/shop/view_shop.htm?user_number_id=585952041"
"2021-01-12","42","626262641548","正宗云南丑苹果野生冰糖心脆甜非花牛陕西红富士阿克苏新鲜水果10","32.80","https://item.taobao.com/item.htm?id=626262641548&ns=1&abbucket=3#detail","52人收货","zhangbin20021218","云南 昭通","https://store.taobao.com/shop/view_shop.htm?user_number_id=1075987312"
"2021-01-12","43","606125857842","一级精品大连红富士苹果新鲜水果萍果冰 糖心5斤10瓦房店当季整箱","26.90","https://detail.tmall.com/item.htm?id=606125857842&ns=1&abbucket=3","52人收货","馨鲜小岛旗舰店","辽宁 大连","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206529703833"
"2021-01-12","43","633784462700","黄金奶油富士苹果正宗山东烟台栖霞甜脆新鲜水果10斤一级顺丰包邮","34.90","https://detail.tmall.com/item.htm?id=633784462700&ns=1&abbucket=3","52人收货","倍贡旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2201273158513"
"2021-01-12","43","582396812734","山东荣成精品红富士水果苹果不打蜡绿色食品10斤装包邮新鲜果直发","59.90","https://item.taobao.com/item.htm?id=582396812734&ns=1&abbucket=3#detail","52人收货","隆丰果园","山东 威海","https://store.taobao.com/shop/view_shop.htm?user_number_id=4228176202"
"2021-01-12","43","626426342464","成煜甘肃花牛苹果新鲜当季天水红蛇果孕妇婴儿水果整箱10斤包邮","48.00","https://item.taobao.com/item.htm?id=626426342464&ns=1&abbucket=3#detail","52人收货","tb462951891","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=4187119566"
"2021-01-12","43","585820689887","【现货】农夫山泉17.5度苹果礼盒装约7斤新鲜阿克苏冰糖心","46.80","https://detail.tmall.com/item.htm?id=585820689887&ns=1&abbucket=3","52人收货","小鲜柚旗舰店","辽宁 沈阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2735637491"
"2021-01-12","43","623619912347","2020新果秦冠粉面沙甜白水苹果宝宝刮果泥老人吃的新鲜水果5斤","33.80","https://item.taobao.com/item.htm?id=623619912347&ns=1&abbucket=3#detail","52人收货","白水有机苹果产地直销","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=3036791961"
"2021-01-12","43","629449709111","东方葵园云南昭通丑苹果5斤装当季水果新鲜采摘整箱顺丰包邮","35.80","https://detail.tmall.com/item.htm?id=629449709111&ns=1&abbucket=3","51人收货","天猫超市","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994"
"2021-01-12","43","626056420178","徐州大沙河苹果 新鲜冰糖心丑苹果原生态红富士脆甜净重10斤包邮","28.80","https://item.taobao.com/item.htm?id=626056420178&ns=1&abbucket=3#detail","51人收货","梦天使90070","江苏 徐州","https://store.taobao.com/shop/view_shop.htm?user_number_id=2756715144"
"2021-01-12","43","634791447934","山西吉县苹果当季现摘新鲜水果5斤整箱脆甜多汁不打蜡红富士包邮","22.80","https://item.taobao.com/item.htm?id=634791447934&ns=1&abbucket=3#detail","51人收货","tb718589853","山西 临汾","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209282730931"
"2021-01-12","43","634124517602","新疆阿克苏冰糖心苹果新鲜水果大脆甜特级红富士当季整箱10斤包邮","35.00","https://item.taobao.com/item.htm?id=634124517602&ns=1&abbucket=3#detail","51人收货","tb466572893","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208818670639"
"2021-01-12","43","615073724252","新鲜富士新鲜苹果绥中苹果富士甜脆鲜果时令多汁美味产地直供","39.00","https://detail.tmall.com/item.htm?id=615073724252&ns=1&abbucket=3","51人收货","鲜恒旗舰店","辽宁 葫芦岛","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200786432184"
"2021-01-12","43","627882519220","新疆阿克苏冰糖心苹果水果特级大果新鲜丑苹果整箱10斤顺丰包邮","89.70","https://item.taobao.com/item.htm?id=627882519220&ns=1&abbucket=3#detail","51人收货","西域红帆","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2056448323"
"2021-01-12","43","606032092188","脆甜山东红富士苹果水果新鲜整箱5/10斤批特大一级正宗富士苹果","24.80","https://item.taobao.com/item.htm?id=606032092188&ns=1&abbucket=3#detail","51人收货","t_1494311077085_0520","山东 临沂","https://store.taobao.com/shop/view_shop.htm?user_number_id=3111589216"
"2021-01-12","43","603987381235","新疆黄金阿克苏冰糖心丑苹果5斤奶油富士新鲜应季水果包邮10","38.80","https://detail.tmall.com/item.htm?id=603987381235&ns=1&abbucket=3","51人收货","壹农壹果旗舰店","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=3053006373"
"2021-01-12","43","634803365132","山东水果水晶富士苹果10斤装新鲜苹果超大一箱装冰糖心5斤装包邮","25.90","https://item.taobao.com/item.htm?id=634803365132&ns=1&abbucket=3#detail","51人收货","果之贵","山东 聊城","https://store.taobao.com/shop/view_shop.htm?user_number_id=4057160459"
"2021-01-12","43","582605146558","山东烟台黄金维纳斯奶油富士苹果4.5斤包邮新鲜水果非金元帅瑞雪","33.80","https://item.taobao.com/item.htm?id=582605146558&ns=1&abbucket=3#detail","51人收货","烟台汇松果蔬","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3670212715"
"2021-01-12","43","613336721495","苹果应季水果新鲜当季整箱10斤包邮现季冰糖心红富士丑红苹果","15.90","https://detail.tmall.com/item.htm?id=613336721495&ns=1&abbucket=3","51人收货","多滋园旗舰店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3403531513"
"2021-01-12","43","609489300998","山西运城脆甜冰糖心丑苹果团购不包邮 果径7—8厘米裸重9斤约24个","41.00","https://item.taobao.com/item.htm?id=609489300998&ns=1&abbucket=3#detail","51人收货","我是一只小小鸟yq","山西 晋城","https://store.taobao.com/shop/view_shop.htm?user_number_id=17585203"
"2021-01-12","43","633018926090","东北冻梨冻苹果梨4斤装吉林延边龙井特产酸甜多汁坏果包赔包邮","15.50","https://item.taobao.com/item.htm?id=633018926090&ns=1&abbucket=3#detail","51人收货","二英农场","吉林","https://store.taobao.com/shop/view_shop.htm?user_number_id=4035626420"
"2021-01-12","43","628086827289","优质红富士苹果水果10斤包邮新鲜平果山西脆甜整箱非冰糖心非5斤","42.90","https://item.taobao.com/item.htm?id=628086827289&ns=1&abbucket=3#detail","51人收货","tb938069_88","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=807163307"
"2021-01-12","43","631853129629","苹果水果新鲜10斤山西红富士脆甜当季水果整箱批冰糖心丑苹果包邮","11.80","https://item.taobao.com/item.htm?id=631853129629&ns=1&abbucket=3#detail","51人收货","咪兰百货店","山西 临汾","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209480140716"
"2021-01-12","43","628854443561","果农张大爷甘肃特产天水花牛苹果蛇果新鲜脆甜精选特大果整箱包邮","44.90","https://item.taobao.com/item.htm?id=628854443561&ns=1&abbucket=3#detail","51人收货","礼县香果满园","甘肃 陇南","https://store.taobao.com/shop/view_shop.htm?user_number_id=2386047011"
